date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:26:53	11876/11876	---M--	200	added ('OK')	image/png	date:Thu,%2008%20Jun%202023%2008:41:19%20GMT	https://dsathemes.com/html/martex_1.1/files/images/f_01_dark.png	C:/Users/ASUS/Desktop/rezaaa/11111111111111111/rezaaaa/dsathemes.com/html/martex_1.1/files/images/f_01_dark.png	(from https://dsathemes.com/html/martex_1.1/files/demo-4.html)
00:26:53	218406/218406	---M--	200	added ('OK')	image/png	date:Thu,%2008%20Jun%202023%2008:42:56%20GMT	https://dsathemes.com/html/martex_1.1/files/images/img-11.png	C:/Users/ASUS/Desktop/rezaaa/11111111111111111/rezaaaa/dsathemes.com/html/martex_1.1/files/images/img-11.png	(from https://dsathemes.com/html/martex_1.1/files/demo-4.html)
00:26:53	15184/15184	---M--	200	added ('OK')	image/png	date:Thu,%2008%20Jun%202023%2008:40:04%20GMT	https://dsathemes.com/html/martex_1.1/files/images/f_06_dark.png	C:/Users/ASUS/Desktop/rezaaa/11111111111111111/rezaaaa/dsathemes.com/html/martex_1.1/files/images/f_06_dark.png	(from https://dsathemes.com/html/martex_1.1/files/demo-4.html)
00:26:54	14106/14106	---M--	200	added ('OK')	image/png	date:Thu,%2008%20Jun%202023%2008:42:16%20GMT	https://dsathemes.com/html/martex_1.1/files/images/f_06.png	C:/Users/ASUS/Desktop/rezaaa/11111111111111111/rezaaaa/dsathemes.com/html/martex_1.1/files/images/f_06.png	(from https://dsathemes.com/html/martex_1.1/files/demo-4.html)
00:26:54	64204/64204	---M--	200	added ('OK')	image/png	date:Thu,%2008%20Jun%202023%2008:40:37%20GMT	https://dsathemes.com/html/martex_1.1/files/images/f_08.png	C:/Users/ASUS/Desktop/rezaaa/11111111111111111/rezaaaa/dsathemes.com/html/martex_1.1/files/images/f_08.png	(from https://dsathemes.com/html/martex_1.1/files/demo-4.html)
00:26:54	94933/94933	---M--	200	added ('OK')	image/png	date:Thu,%2008%20Jun%202023%2008:43:08%20GMT	https://dsathemes.com/html/martex_1.1/files/images/f_08_dark.png	C:/Users/ASUS/Desktop/rezaaa/11111111111111111/rezaaaa/dsathemes.com/html/martex_1.1/files/images/f_08_dark.png	(from https://dsathemes.com/html/martex_1.1/files/demo-4.html)
00:26:56	19554/19554	---M--	200	added ('OK')	image/png	date:Thu,%2008%20Jun%202023%2008:41:48%20GMT	https://dsathemes.com/html/martex_1.1/files/images/img-02.png	C:/Users/ASUS/Desktop/rezaaa/11111111111111111/rezaaaa/dsathemes.com/html/martex_1.1/files/images/img-02.png	(from https://dsathemes.com/html/martex_1.1/files/demo-4.html)
00:26:56	1316/1316	---M--	200	added ('OK')	image/png	date:Thu,%2008%20Jun%202023%2008:45:04%20GMT	https://dsathemes.com/html/martex_1.1/files/images/png_icons/tool-9.png	C:/Users/ASUS/Desktop/rezaaa/11111111111111111/rezaaaa/dsathemes.com/html/martex_1.1/files/images/png_icons/tool-9.png	(from https://dsathemes.com/html/martex_1.1/files/demo-4.html)
00:26:57	112983/112983	---M--	200	added ('OK')	image/png	date:Thu,%2008%20Jun%202023%2008:42:36%20GMT	https://dsathemes.com/html/martex_1.1/files/images/img-10.png	C:/Users/ASUS/Desktop/rezaaa/11111111111111111/rezaaaa/dsathemes.com/html/martex_1.1/files/images/img-10.png	(from https://dsathemes.com/html/martex_1.1/files/demo-4.html)
00:26:57	1205/1205	---M--	200	added ('OK')	image/png	date:Thu,%2008%20Jun%202023%2008:45:21%20GMT	https://dsathemes.com/html/martex_1.1/files/images/png_icons/tool-7.png	C:/Users/ASUS/Desktop/rezaaa/11111111111111111/rezaaaa/dsathemes.com/html/martex_1.1/files/images/png_icons/tool-7.png	(from https://dsathemes.com/html/martex_1.1/files/demo-4.html)
00:26:57	1023/1023	---M--	200	added ('OK')	image/png	date:Thu,%2008%20Jun%202023%2008:45:12%20GMT	https://dsathemes.com/html/martex_1.1/files/images/png_icons/tool-13.png	C:/Users/ASUS/Desktop/rezaaa/11111111111111111/rezaaaa/dsathemes.com/html/martex_1.1/files/images/png_icons/tool-13.png	(from https://dsathemes.com/html/martex_1.1/files/demo-4.html)
00:26:58	984/984	---M--	200	added ('OK')	image/png	date:Thu,%2008%20Jun%202023%2008:45:14%20GMT	https://dsathemes.com/html/martex_1.1/files/images/png_icons/tool-12.png	C:/Users/ASUS/Desktop/rezaaa/11111111111111111/rezaaaa/dsathemes.com/html/martex_1.1/files/images/png_icons/tool-12.png	(from https://dsathemes.com/html/martex_1.1/files/demo-4.html)
00:26:58	1083/1083	---M--	200	added ('OK')	image/png	date:Thu,%2008%20Jun%202023%2008:45:11%20GMT	https://dsathemes.com/html/martex_1.1/files/images/png_icons/tool-11.png	C:/Users/ASUS/Desktop/rezaaa/11111111111111111/rezaaaa/dsathemes.com/html/martex_1.1/files/images/png_icons/tool-11.png	(from https://dsathemes.com/html/martex_1.1/files/demo-4.html)
00:26:58	271628/271628	---M--	200	added ('OK')	image/png	date:Thu,%2008%20Jun%202023%2008:41:47%20GMT	https://dsathemes.com/html/martex_1.1/files/images/img-14.png	C:/Users/ASUS/Desktop/rezaaa/11111111111111111/rezaaaa/dsathemes.com/html/martex_1.1/files/images/img-14.png	(from https://dsathemes.com/html/martex_1.1/files/demo-4.html)
00:26:59	35878/35878	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Jun%202023%2008:38:29%20GMT	https://dsathemes.com/html/martex_1.1/files/integrations.html	C:/Users/ASUS/Desktop/rezaaa/11111111111111111/rezaaaa/dsathemes.com/html/martex_1.1/files/integrations.html	(from https://dsathemes.com/html/martex_1.1/files/demo-4.html)
00:26:59	308215/308215	---M--	200	added ('OK')	image/png	date:Thu,%2008%20Jun%202023%2008:43:39%20GMT	https://dsathemes.com/html/martex_1.1/files/images/dashboard-05.png	C:/Users/ASUS/Desktop/rezaaa/11111111111111111/rezaaaa/dsathemes.com/html/martex_1.1/files/images/dashboard-05.png	(from https://dsathemes.com/html/martex_1.1/files/demo-4.html)
00:26:59	12546/12546	---M--	200	added ('OK')	image/png	date:Thu,%2008%20Jun%202023%2008:42:54%20GMT	https://dsathemes.com/html/martex_1.1/files/images/img-05.png	C:/Users/ASUS/Desktop/rezaaa/11111111111111111/rezaaaa/dsathemes.com/html/martex_1.1/files/images/img-05.png	(from https://dsathemes.com/html/martex_1.1/files/demo-4.html)
00:26:59	3268/3268	---M--	200	added ('OK')	image/jpeg	date:Thu,%2008%20Jun%202023%2008:41:02%20GMT	https://dsathemes.com/html/martex_1.1/files/images/review-author-2.jpg	C:/Users/ASUS/Desktop/rezaaa/11111111111111111/rezaaaa/dsathemes.com/html/martex_1.1/files/images/review-author-2.jpg	(from https://dsathemes.com/html/martex_1.1/files/demo-4.html)
00:26:59	3981/3981	---M--	200	added ('OK')	image/jpeg	date:Thu,%2008%20Jun%202023%2008:40:33%20GMT	https://dsathemes.com/html/martex_1.1/files/images/review-author-5.jpg	C:/Users/ASUS/Desktop/rezaaa/11111111111111111/rezaaaa/dsathemes.com/html/martex_1.1/files/images/review-author-5.jpg	(from https://dsathemes.com/html/martex_1.1/files/demo-4.html)
00:27:00	123936/123936	---M--	200	added ('OK')	image/png	date:Thu,%2008%20Jun%202023%2008:42:31%20GMT	https://dsathemes.com/html/martex_1.1/files/images/img-12.png	C:/Users/ASUS/Desktop/rezaaa/11111111111111111/rezaaaa/dsathemes.com/html/martex_1.1/files/images/img-12.png	(from https://dsathemes.com/html/martex_1.1/files/demo-4.html)
00:27:00	3940/3940	---M--	200	added ('OK')	image/jpeg	date:Thu,%2008%20Jun%202023%2008:42:44%20GMT	https://dsathemes.com/html/martex_1.1/files/images/review-author-8.jpg	C:/Users/ASUS/Desktop/rezaaa/11111111111111111/rezaaaa/dsathemes.com/html/martex_1.1/files/images/review-author-8.jpg	(from https://dsathemes.com/html/martex_1.1/files/demo-4.html)
00:27:00	2667/2667	---M--	200	added ('OK')	image/png	date:Thu,%2008%20Jun%202023%2008:40:32%20GMT	https://dsathemes.com/html/martex_1.1/files/images/brand-21.png	C:/Users/ASUS/Desktop/rezaaa/11111111111111111/rezaaaa/dsathemes.com/html/martex_1.1/files/images/brand-21.png	(from https://dsathemes.com/html/martex_1.1/files/demo-4.html)
00:27:00	2743/2743	---M--	200	added ('OK')	image/png	date:Thu,%2008%20Jun%202023%2008:43:25%20GMT	https://dsathemes.com/html/martex_1.1/files/images/brand-21-white.png	C:/Users/ASUS/Desktop/rezaaa/11111111111111111/rezaaaa/dsathemes.com/html/martex_1.1/files/images/brand-21-white.png	(from https://dsathemes.com/html/martex_1.1/files/demo-4.html)
00:27:01	4130/4130	---M--	200	added ('OK')	image/png	date:Thu,%2008%20Jun%202023%2008:40:54%20GMT	https://dsathemes.com/html/martex_1.1/files/images/brand-22.png	C:/Users/ASUS/Desktop/rezaaa/11111111111111111/rezaaaa/dsathemes.com/html/martex_1.1/files/images/brand-22.png	(from https://dsathemes.com/html/martex_1.1/files/demo-4.html)
00:27:01	2966/2966	---M--	200	added ('OK')	image/png	date:Thu,%2008%20Jun%202023%2008:39:58%20GMT	https://dsathemes.com/html/martex_1.1/files/images/brand-22-white.png	C:/Users/ASUS/Desktop/rezaaa/11111111111111111/rezaaaa/dsathemes.com/html/martex_1.1/files/images/brand-22-white.png	(from https://dsathemes.com/html/martex_1.1/files/demo-4.html)
00:27:02	2382/2382	---M--	200	added ('OK')	image/png	date:Thu,%2008%20Jun%202023%2008:40:50%20GMT	https://dsathemes.com/html/martex_1.1/files/images/brand-23.png	C:/Users/ASUS/Desktop/rezaaa/11111111111111111/rezaaaa/dsathemes.com/html/martex_1.1/files/images/brand-23.png	(from https://dsathemes.com/html/martex_1.1/files/demo-4.html)
00:27:02	2301/2301	---M--	200	added ('OK')	image/png	date:Thu,%2008%20Jun%202023%2008:40:51%20GMT	https://dsathemes.com/html/martex_1.1/files/images/brand-23-white.png	C:/Users/ASUS/Desktop/rezaaa/11111111111111111/rezaaaa/dsathemes.com/html/martex_1.1/files/images/brand-23-white.png	(from https://dsathemes.com/html/martex_1.1/files/demo-4.html)
00:27:03	27896/27896	---M--	200	added ('OK')	image/jpeg	date:Thu,%2008%20Jun%202023%2008:45:51%20GMT	https://dsathemes.com/html/martex_1.1/files/images/blog/post-8-img.jpg	C:/Users/ASUS/Desktop/rezaaa/11111111111111111/rezaaaa/dsathemes.com/html/martex_1.1/files/images/blog/post-8-img.jpg	(from https://dsathemes.com/html/martex_1.1/files/demo-4.html)
00:27:03	44045/44045	---M--	200	added ('OK')	image/png	date:Thu,%2008%20Jun%202023%2008:42:37%20GMT	https://dsathemes.com/html/martex_1.1/files/images/img-04.png	C:/Users/ASUS/Desktop/rezaaa/11111111111111111/rezaaaa/dsathemes.com/html/martex_1.1/files/images/img-04.png	(from https://dsathemes.com/html/martex_1.1/files/demo-4.html)
00:27:04	24488/24488	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Jun%202023%2008:38:13%20GMT	https://dsathemes.com/html/martex_1.1/files/terms.html	C:/Users/ASUS/Desktop/rezaaa/11111111111111111/rezaaaa/dsathemes.com/html/martex_1.1/files/terms.html	(from https://dsathemes.com/html/martex_1.1/files/demo-4.html)
00:27:05	27653/27653	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Jun%202023%2008:38:59%20GMT	https://dsathemes.com/html/martex_1.1/files/privacy.html	C:/Users/ASUS/Desktop/rezaaa/11111111111111111/rezaaaa/dsathemes.com/html/martex_1.1/files/privacy.html	(from https://dsathemes.com/html/martex_1.1/files/demo-4.html)
00:27:05	64624/64624	---M--	200	added ('OK')	image/jpeg	date:Thu,%2008%20Jun%202023%2008:46:02%20GMT	https://dsathemes.com/html/martex_1.1/files/images/blog/post-5-img.jpg	C:/Users/ASUS/Desktop/rezaaa/11111111111111111/rezaaaa/dsathemes.com/html/martex_1.1/files/images/blog/post-5-img.jpg	(from https://dsathemes.com/html/martex_1.1/files/demo-4.html)
00:27:05	25546/25546	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Jun%202023%2008:38:14%20GMT	https://dsathemes.com/html/martex_1.1/files/cookies.html	C:/Users/ASUS/Desktop/rezaaa/11111111111111111/rezaaaa/dsathemes.com/html/martex_1.1/files/cookies.html	(from https://dsathemes.com/html/martex_1.1/files/demo-4.html)
00:27:05	87462/87462	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2008%20Jun%202023%2008:43:53%20GMT	https://dsathemes.com/html/martex_1.1/files/js/jquery-3.7.0.min.js	C:/Users/ASUS/Desktop/rezaaa/11111111111111111/rezaaaa/dsathemes.com/html/martex_1.1/files/js/jquery-3.7.0.min.js	(from https://dsathemes.com/html/martex_1.1/files/demo-4.html)
00:27:06	8496/8496	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2008%20Jun%202023%2008:44:03%20GMT	https://dsathemes.com/html/martex_1.1/files/js/modernizr.custom.js	C:/Users/ASUS/Desktop/rezaaa/11111111111111111/rezaaaa/dsathemes.com/html/martex_1.1/files/js/modernizr.custom.js	(from https://dsathemes.com/html/martex_1.1/files/demo-4.html)
00:27:06	60348/60348	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2008%20Jun%202023%2008:43:59%20GMT	https://dsathemes.com/html/martex_1.1/files/js/bootstrap.min.js	C:/Users/ASUS/Desktop/rezaaa/11111111111111111/rezaaaa/dsathemes.com/html/martex_1.1/files/js/bootstrap.min.js	(from https://dsathemes.com/html/martex_1.1/files/demo-4.html)
00:27:06	8063/8063	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2008%20Jun%202023%2008:43:52%20GMT	https://dsathemes.com/html/martex_1.1/files/js/jquery.easing.js	C:/Users/ASUS/Desktop/rezaaa/11111111111111111/rezaaaa/dsathemes.com/html/martex_1.1/files/js/jquery.easing.js	(from https://dsathemes.com/html/martex_1.1/files/demo-4.html)
00:27:06	3188/3188	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2008%20Jun%202023%2008:43:47%20GMT	https://dsathemes.com/html/martex_1.1/files/js/jquery.appear.js	C:/Users/ASUS/Desktop/rezaaa/11111111111111111/rezaaaa/dsathemes.com/html/martex_1.1/files/js/jquery.appear.js	(from https://dsathemes.com/html/martex_1.1/files/demo-4.html)
00:27:06	2699/2699	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2008%20Jun%202023%2008:44:07%20GMT	https://dsathemes.com/html/martex_1.1/files/js/menu.js	C:/Users/ASUS/Desktop/rezaaa/11111111111111111/rezaaaa/dsathemes.com/html/martex_1.1/files/js/menu.js	(from https://dsathemes.com/html/martex_1.1/files/demo-4.html)
00:27:07	44342/44342	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2008%20Jun%202023%2008:43:58%20GMT	https://dsathemes.com/html/martex_1.1/files/js/owl.carousel.min.js	C:/Users/ASUS/Desktop/rezaaa/11111111111111111/rezaaaa/dsathemes.com/html/martex_1.1/files/js/owl.carousel.min.js	(from https://dsathemes.com/html/martex_1.1/files/demo-4.html)
00:27:07	510/510	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2008%20Jun%202023%2008:43:54%20GMT	https://dsathemes.com/html/martex_1.1/files/js/pricing-toggle.js	C:/Users/ASUS/Desktop/rezaaa/11111111111111111/rezaaaa/dsathemes.com/html/martex_1.1/files/js/pricing-toggle.js	(from https://dsathemes.com/html/martex_1.1/files/demo-4.html)
00:27:07	20216/20216	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2008%20Jun%202023%2008:43:49%20GMT	https://dsathemes.com/html/martex_1.1/files/js/jquery.magnific-popup.min.js	C:/Users/ASUS/Desktop/rezaaa/11111111111111111/rezaaaa/dsathemes.com/html/martex_1.1/files/js/jquery.magnific-popup.min.js	(from https://dsathemes.com/html/martex_1.1/files/demo-4.html)
00:27:08	2773/2773	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2008%20Jun%202023%2008:44:04%20GMT	https://dsathemes.com/html/martex_1.1/files/js/request-form.js	C:/Users/ASUS/Desktop/rezaaa/11111111111111111/rezaaaa/dsathemes.com/html/martex_1.1/files/js/request-form.js	(from https://dsathemes.com/html/martex_1.1/files/demo-4.html)
00:27:08	24368/24368	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2008%20Jun%202023%2008:43:48%20GMT	https://dsathemes.com/html/martex_1.1/files/js/jquery.validate.min.js	C:/Users/ASUS/Desktop/rezaaa/11111111111111111/rezaaaa/dsathemes.com/html/martex_1.1/files/js/jquery.validate.min.js	(from https://dsathemes.com/html/martex_1.1/files/demo-4.html)
00:27:08	2381/2381	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2008%20Jun%202023%2008:44:01%20GMT	https://dsathemes.com/html/martex_1.1/files/js/jquery.ajaxchimp.min.js	C:/Users/ASUS/Desktop/rezaaa/11111111111111111/rezaaaa/dsathemes.com/html/martex_1.1/files/js/jquery.ajaxchimp.min.js	(from https://dsathemes.com/html/martex_1.1/files/demo-4.html)
00:27:08	20976/20976	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2008%20Jun%202023%2008:44:08%20GMT	https://dsathemes.com/html/martex_1.1/files/js/popper.min.js	C:/Users/ASUS/Desktop/rezaaa/11111111111111111/rezaaaa/dsathemes.com/html/martex_1.1/files/js/popper.min.js	(from https://dsathemes.com/html/martex_1.1/files/demo-4.html)
00:27:09	256/256	---M--	200	added ('OK')	application/javascript	date:Thu,%2008%20Jun%202023%2008:44:02%20GMT	https://dsathemes.com/html/martex_1.1/files/js/lunar.js	C:/Users/ASUS/Desktop/rezaaa/11111111111111111/rezaaaa/dsathemes.com/html/martex_1.1/files/js/lunar.js	(from https://dsathemes.com/html/martex_1.1/files/demo-4.html)
00:27:09	16406/16406	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2008%20Jun%202023%2008:43:51%20GMT	https://dsathemes.com/html/martex_1.1/files/js/wow.js	C:/Users/ASUS/Desktop/rezaaa/11111111111111111/rezaaaa/dsathemes.com/html/martex_1.1/files/js/wow.js	(from https://dsathemes.com/html/martex_1.1/files/demo-4.html)
00:27:09	8352/8352	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2008%20Jun%202023%2008:43:55%20GMT	https://dsathemes.com/html/martex_1.1/files/js/custom.js	C:/Users/ASUS/Desktop/rezaaa/11111111111111111/rezaaaa/dsathemes.com/html/martex_1.1/files/js/custom.js	(from https://dsathemes.com/html/martex_1.1/files/demo-4.html)
00:27:09	134/134	---M--	200	added ('OK')	application/javascript	date:Thu,%2008%20Jun%202023%2008:43:56%20GMT	https://dsathemes.com/html/martex_1.1/files/js/changer.js	C:/Users/ASUS/Desktop/rezaaa/11111111111111111/rezaaaa/dsathemes.com/html/martex_1.1/files/js/changer.js	(from https://dsathemes.com/html/martex_1.1/files/demo-4.html)
00:27:10	4946/4946	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2008%20Jun%202023%2008:44:00%20GMT	https://dsathemes.com/html/martex_1.1/files/js/styleswitch.js	C:/Users/ASUS/Desktop/rezaaa/11111111111111111/rezaaaa/dsathemes.com/html/martex_1.1/files/js/styleswitch.js	(from https://dsathemes.com/html/martex_1.1/files/demo-4.html)
00:27:11	37280/37280	---M--	200	added ('OK')	font/woff	date:Thu,%2008%20Jun%202023%2008:44:48%20GMT	https://dsathemes.com/html/martex_1.1/files/fonts/flaticon.woff?99008aa38e7de407db084b96baa4b2a2	C:/Users/ASUS/Desktop/rezaaa/11111111111111111/rezaaaa/dsathemes.com/html/martex_1.1/files/fonts/flaticonb2f4.woff	(from https://dsathemes.com/html/martex_1.1/files/css/flaticon.css)
00:27:11	65644/65644	---M--	200	added ('OK')	font/ttf	date:Thu,%2008%20Jun%202023%2008:44:50%20GMT	https://dsathemes.com/html/martex_1.1/files/fonts/flaticon.ttf?99008aa38e7de407db084b96baa4b2a2	C:/Users/ASUS/Desktop/rezaaa/11111111111111111/rezaaaa/dsathemes.com/html/martex_1.1/files/fonts/flaticonb2f4.ttf	(from https://dsathemes.com/html/martex_1.1/files/css/flaticon.css)
00:27:12	31308/31308	---M--	200	added ('OK')	font/woff2	date:Thu,%2008%20Jun%202023%2008:44:52%20GMT	https://dsathemes.com/html/martex_1.1/files/fonts/flaticon.woff2?99008aa38e7de407db084b96baa4b2a2	C:/Users/ASUS/Desktop/rezaaa/11111111111111111/rezaaaa/dsathemes.com/html/martex_1.1/files/fonts/flaticonb2f4.woff2	(from https://dsathemes.com/html/martex_1.1/files/css/flaticon.css)
00:27:12	65812/65812	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2008%20Jun%202023%2008:44:49%20GMT	https://dsathemes.com/html/martex_1.1/files/fonts/flaticon.eot?99008aa38e7de407db084b96baa4b2a2	C:/Users/ASUS/Desktop/rezaaa/11111111111111111/rezaaaa/dsathemes.com/html/martex_1.1/files/fonts/flaticonb2f4.eot	(from https://dsathemes.com/html/martex_1.1/files/css/flaticon.css)
00:27:12	10348/10348	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2018%20Aug%202024%2020:57:12%20GMT	https://dsathemes.com/html/martex_1.1/files/css/owl.video.play.png	C:/Users/ASUS/Desktop/rezaaa/11111111111111111/rezaaaa/dsathemes.com/html/martex_1.1/files/css/owl.video.play.png	(from https://dsathemes.com/html/martex_1.1/files/css/owl.carousel.min.css)
00:27:13	9080/9080	---M--	200	added ('OK')	image/png	date:Thu,%2008%20Jun%202023%2008:39:40%20GMT	https://dsathemes.com/html/martex_1.1/files/images/pattern-01.png	C:/Users/ASUS/Desktop/rezaaa/11111111111111111/rezaaaa/dsathemes.com/html/martex_1.1/files/images/pattern-01.png	(from https://dsathemes.com/html/martex_1.1/files/css/pink-theme.css)
00:27:13	545291/545291	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2008%20Jun%202023%2008:44:54%20GMT	https://dsathemes.com/html/martex_1.1/files/fonts/flaticon.svg?99008aa38e7de407db084b96baa4b2a2	C:/Users/ASUS/Desktop/rezaaa/11111111111111111/rezaaaa/dsathemes.com/html/martex_1.1/files/fonts/flaticonb2f4.svg	(from https://dsathemes.com/html/martex_1.1/files/css/flaticon.css)
00:27:13	27153/27153	---M--	200	added ('OK')	image/png	date:Thu,%2008%20Jun%202023%2008:40:00%20GMT	https://dsathemes.com/html/martex_1.1/files/images/pattern-02.png	C:/Users/ASUS/Desktop/rezaaa/11111111111111111/rezaaaa/dsathemes.com/html/martex_1.1/files/images/pattern-02.png	(from https://dsathemes.com/html/martex_1.1/files/css/pink-theme.css)
00:27:14	10348/10348	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2018%20Aug%202024%2020:57:14%20GMT	https://dsathemes.com/html/martex_1.1/files/images/pattern-05.png	C:/Users/ASUS/Desktop/rezaaa/11111111111111111/rezaaaa/dsathemes.com/html/martex_1.1/files/images/pattern-05.png	(from https://dsathemes.com/html/martex_1.1/files/css/pink-theme.css)
00:27:14	91553/91553	---M--	200	added ('OK')	image/png	date:Thu,%2008%20Jun%202023%2008:40:20%20GMT	https://dsathemes.com/html/martex_1.1/files/images/pattern-04.png	C:/Users/ASUS/Desktop/rezaaa/11111111111111111/rezaaaa/dsathemes.com/html/martex_1.1/files/images/pattern-04.png	(from https://dsathemes.com/html/martex_1.1/files/css/pink-theme.css)
00:27:15	11325/11325	---M--	200	added ('OK')	image/jpeg	date:Thu,%2008%20Jun%202023%2008:40:02%20GMT	https://dsathemes.com/html/martex_1.1/files/images/bg-01.jpg	C:/Users/ASUS/Desktop/rezaaa/11111111111111111/rezaaaa/dsathemes.com/html/martex_1.1/files/images/bg-01.jpg	(from https://dsathemes.com/html/martex_1.1/files/css/pink-theme.css)
00:27:15	199472/199472	---M--	200	added ('OK')	image/png	date:Thu,%2008%20Jun%202023%2008:40:08%20GMT	https://dsathemes.com/html/martex_1.1/files/images/pattern-03.png	C:/Users/ASUS/Desktop/rezaaa/11111111111111111/rezaaaa/dsathemes.com/html/martex_1.1/files/images/pattern-03.png	(from https://dsathemes.com/html/martex_1.1/files/css/pink-theme.css)
00:27:15	7457/7457	---M--	200	added ('OK')	image/jpeg	date:Thu,%2008%20Jun%202023%2008:39:44%20GMT	https://dsathemes.com/html/martex_1.1/files/images/bg-02.jpg	C:/Users/ASUS/Desktop/rezaaa/11111111111111111/rezaaaa/dsathemes.com/html/martex_1.1/files/images/bg-02.jpg	(from https://dsathemes.com/html/martex_1.1/files/css/pink-theme.css)
00:27:15	14669/14669	---M--	200	added ('OK')	image/jpeg	date:Thu,%2008%20Jun%202023%2008:39:52%20GMT	https://dsathemes.com/html/martex_1.1/files/images/bg-03.jpg	C:/Users/ASUS/Desktop/rezaaa/11111111111111111/rezaaaa/dsathemes.com/html/martex_1.1/files/images/bg-03.jpg	(from https://dsathemes.com/html/martex_1.1/files/css/pink-theme.css)
00:27:15	10392/10392	---M--	200	added ('OK')	image/jpeg	date:Thu,%2008%20Jun%202023%2008:40:15%20GMT	https://dsathemes.com/html/martex_1.1/files/images/bg-04.jpg	C:/Users/ASUS/Desktop/rezaaa/11111111111111111/rezaaaa/dsathemes.com/html/martex_1.1/files/images/bg-04.jpg	(from https://dsathemes.com/html/martex_1.1/files/css/pink-theme.css)
00:27:16	11821/11821	---M--	200	added ('OK')	image/jpeg	date:Thu,%2008%20Jun%202023%2008:40:18%20GMT	https://dsathemes.com/html/martex_1.1/files/images/bg-05.jpg	C:/Users/ASUS/Desktop/rezaaa/11111111111111111/rezaaaa/dsathemes.com/html/martex_1.1/files/images/bg-05.jpg	(from https://dsathemes.com/html/martex_1.1/files/css/pink-theme.css)
00:27:16	10348/10348	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2018%20Aug%202024%2020:57:16%20GMT	https://dsathemes.com/html/martex_1.1/files/images/bg-06.jpg	C:/Users/ASUS/Desktop/rezaaa/11111111111111111/rezaaaa/dsathemes.com/html/martex_1.1/files/images/bg-06.jpg	(from https://dsathemes.com/html/martex_1.1/files/css/pink-theme.css)
00:27:16	10348/10348	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2018%20Aug%202024%2020:57:16%20GMT	https://dsathemes.com/html/martex_1.1/files/images/bg-07.jpg	C:/Users/ASUS/Desktop/rezaaa/11111111111111111/rezaaaa/dsathemes.com/html/martex_1.1/files/images/bg-07.jpg	(from https://dsathemes.com/html/martex_1.1/files/css/pink-theme.css)
00:27:17	10348/10348	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2018%20Aug%202024%2020:57:16%20GMT	https://dsathemes.com/html/martex_1.1/files/images/bg-08.jpg	C:/Users/ASUS/Desktop/rezaaa/11111111111111111/rezaaaa/dsathemes.com/html/martex_1.1/files/images/bg-08.jpg	(from https://dsathemes.com/html/martex_1.1/files/css/pink-theme.css)
00:27:17	16234/16234	---M--	200	added ('OK')	image/jpeg	date:Thu,%2008%20Jun%202023%2008:41:54%20GMT	https://dsathemes.com/html/martex_1.1/files/images/hero-1.jpg	C:/Users/ASUS/Desktop/rezaaa/11111111111111111/rezaaaa/dsathemes.com/html/martex_1.1/files/images/hero-1.jpg	(from https://dsathemes.com/html/martex_1.1/files/css/pink-theme.css)
00:27:17	10392/10392	---M--	200	added ('OK')	image/jpeg	date:Thu,%2008%20Jun%202023%2008:41:36%20GMT	https://dsathemes.com/html/martex_1.1/files/images/hero-2.jpg	C:/Users/ASUS/Desktop/rezaaa/11111111111111111/rezaaaa/dsathemes.com/html/martex_1.1/files/images/hero-2.jpg	(from https://dsathemes.com/html/martex_1.1/files/css/pink-theme.css)
